# log_file_nom.csv
# Fri Oct  4 20:30:06 2019
# Market_nom
# market_id,timestamp,bidder_name,bid_price,bid_quantity,bid_state
5,2009-06-01 00:20:00 PDT,block_nom_12,0.151200,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_16,0.201600,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_23,0.289800,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_42,0.529200,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_6,0.075600,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_34,0.428400,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_20,0.252000,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_18,0.226800,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_25,0.315000,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_44,0.554400,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_48,0.604800,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_3,0.037800,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_39,0.491400,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_37,0.466200,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_28,0.352800,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_29,0.365400,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_38,0.478800,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_40,0.504000,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_47,0.592200,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_8,0.100800,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_13,0.163800,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_50,0.630000,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_14,0.176400,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_7,0.088200,60.000000,unknown
5,2009-06-01 00:20:00 PDT,bidder_control_4,0.151486,-4.651610,unknown
5,2009-06-01 00:20:00 PDT,block_nom_11,0.138600,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_30,0.378000,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_27,0.340200,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_35,0.441000,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_22,0.277200,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_32,0.403200,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_4,0.050400,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_49,0.617400,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_2,0.025200,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_41,0.516600,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_43,0.541800,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_21,0.264600,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_24,0.302400,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_19,0.239400,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_26,0.327600,60.000000,unknown
5,2009-06-01 00:20:00 PDT,unresp_bidder_nom,0.630000,-328.477390,unknown
5,2009-06-01 00:20:00 PDT,block_nom_45,0.567000,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_9,0.113400,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_36,0.453600,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_46,0.579600,60.000000,unknown
5,2009-06-01 00:20:00 PDT,block_nom_17,0.214200,60.000000,unknown
5,2009-06-01 00:23:00 PDT,unresp_bidder_nom,0.630000,-328.477390,unknown
6,2009-06-01 00:25:00 PDT,block_nom_15,0.189000,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_1,0.012600,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_31,0.390600,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_5,0.063000,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_33,0.415800,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_10,0.126000,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_12,0.151200,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_16,0.201600,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_23,0.289800,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_42,0.529200,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_6,0.075600,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_34,0.428400,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_20,0.252000,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_18,0.226800,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_25,0.315000,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_44,0.554400,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_48,0.604800,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_3,0.037800,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_39,0.491400,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_37,0.466200,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_28,0.352800,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_29,0.365400,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_38,0.478800,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_40,0.504000,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_47,0.592200,60.000000,unknown
6,2009-06-01 00:25:00 PDT,bidder_control_2,0.191787,-3.983280,unknown
6,2009-06-01 00:25:00 PDT,block_nom_8,0.100800,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_13,0.163800,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_50,0.630000,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_14,0.176400,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_7,0.088200,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_11,0.138600,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_30,0.378000,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_27,0.340200,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_35,0.441000,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_22,0.277200,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_32,0.403200,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_4,0.050400,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_49,0.617400,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_2,0.025200,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_41,0.516600,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_43,0.541800,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_21,0.264600,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_24,0.302400,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_19,0.239400,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_26,0.327600,60.000000,unknown
6,2009-06-01 00:25:00 PDT,unresp_bidder_nom,0.630000,-323.852720,unknown
6,2009-06-01 00:25:00 PDT,block_nom_45,0.567000,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_9,0.113400,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_36,0.453600,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_46,0.579600,60.000000,unknown
6,2009-06-01 00:25:00 PDT,block_nom_17,0.214200,60.000000,unknown
6,2009-06-01 00:28:00 PDT,unresp_bidder_nom,0.630000,-323.852720,unknown
7,2009-06-01 00:30:00 PDT,block_nom_15,0.189000,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_1,0.012600,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_31,0.390600,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_5,0.063000,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_33,0.415800,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_10,0.126000,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_12,0.151200,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_16,0.201600,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_23,0.289800,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_42,0.529200,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_6,0.075600,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_34,0.428400,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_20,0.252000,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_18,0.226800,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_25,0.315000,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_44,0.554400,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_48,0.604800,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_3,0.037800,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_39,0.491400,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_37,0.466200,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_28,0.352800,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_29,0.365400,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_38,0.478800,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_40,0.504000,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_47,0.592200,60.000000,unknown
7,2009-06-01 00:30:00 PDT,bidder_control_2,0.217502,-3.983280,unknown
7,2009-06-01 00:30:00 PDT,block_nom_8,0.100800,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_13,0.163800,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_50,0.630000,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_14,0.176400,60.000000,unknown
7,2009-06-01 00:30:00 PDT,block_nom_7,0.088200,60.000000,unknown
7,2009-06-01 00:30:00 PDT,bidder_control_4,0.175022,-4.647610,unknown
7,2009-06-01 00:30:00 PDT,block_nom_11,0.138600,60.000000,unknown
